"Date","State","Employed_Persons"
"Apr-1993","South.Australia",624.1
"Apr-1993","Western.Australia",748.7
"Apr-1993","Tasmania",189.2
"Apr-1993","Northern.Territory",76.9
"Apr-1993","Australian.Capital.Territory",151.9
"May-1993","New.South.Wales",2545.3
"May-1993","Victoria",1917
"May-1993","Queensland",1349.6
"May-1993","South.Australia",630.8
"May-1993","Western.Australia",756.5
"May-1993","Tasmania",192
"May-1993","Northern.Territory",74.6
"May-1993","Australian.Capital.Territory",154.7
"Jun-1993","New.South.Wales",2544.1
"Jun-1993","Victoria",1919
"Jun-1993","Queensland",1354.1
"Jun-1993","South.Australia",627.9
"Jun-1993","Western.Australia",764.9
"Jun-1993","Tasmania",191
"Jun-1993","Northern.Territory",74.4
"Jun-1993","Australian.Capital.Territory",152.4
"Jul-1993","New.South.Wales",2553.7
"Jul-1993","Victoria",1923.2
"Jul-1993","Queensland",1359.7
"Jul-1993","South.Australia",627.4
"Jul-1993","Western.Australia",761.9
"Jul-1993","Tasmania",192.5
"Jul-1993","Northern.Territory",74.9
"Jul-1993","Australian.Capital.Territory",153.1
"Aug-1993","New.South.Wales",2533.4
"Aug-1993","Victoria",1905.6
"Aug-1993","Queensland",1348.5
"Aug-1993","South.Australia",625.9
"Aug-1993","Western.Australia",757.9
"Aug-1993","Tasmania",188.6
"Aug-1993","Northern.Territory",76.7
"Aug-1993","Australian.Capital.Territory",152.8
"Sep-1993","New.South.Wales",2582.7
"Sep-1993","Victoria",1949.4
"Sep-1993","Queensland",1379.4
"Sep-1993","South.Australia",633.8
"Sep-1993","Western.Australia",776
"Sep-1993","Tasmania",192
"Sep-1993","Northern.Territory",80.5
"Sep-1993","Australian.Capital.Territory",153.8
"Oct-1993","New.South.Wales",2588.9
"Oct-1993","Victoria",1940.7
"Oct-1993","Queensland",1384.9
"Oct-1993","South.Australia",629
"Oct-1993","Western.Australia",771.1
"Oct-1993","Tasmania",190.9
"Oct-1993","Northern.Territory",79.5
"Oct-1993","Australian.Capital.Territory",153.7
"Nov-1993","New.South.Wales",2598.1
"Nov-1993","Victoria",1943.6
"Nov-1993","Queensland",1376.2
"Nov-1993","South.Australia",633.6
"Nov-1993","Western.Australia",772.9
"Nov-1993","Tasmania",191.1
"Nov-1993","Northern.Territory",75.2
"Nov-1993","Australian.Capital.Territory",154.3
"Dec-1993","New.South.Wales",2618.5
"Dec-1993","Victoria",1961
"Dec-1993","Queensland",1404.1
"Dec-1993","South.Australia",643.6
"Dec-1993","Western.Australia",783.2
"Dec-1993","Tasmania",198.5
"Dec-1993","Northern.Territory",76.7
"Dec-1993","Australian.Capital.Territory",156.6
"Jan-1994","New.South.Wales",2553.7
"Jan-1994","Victoria",1902.9
"Jan-1994","Queensland",1376.5
"Jan-1994","South.Australia",625.3
"Jan-1994","Western.Australia",776.9
"Jan-1994","Tasmania",190.7
"Jan-1994","Northern.Territory",68.7
"Jan-1994","Australian.Capital.Territory",152
"Feb-1994","New.South.Wales",2598.2
"Feb-1994","Victoria",1925.4
"Feb-1994","Queensland",1387.7
"Feb-1994","South.Australia",626.4
"Feb-1994","Western.Australia",778.6
"Feb-1994","Tasmania",195.1
"Feb-1994","Northern.Territory",72.1
"Feb-1994","Australian.Capital.Territory",155
"Mar-1994","New.South.Wales",2625.2
"Mar-1994","Victoria",1956.1
"Mar-1994","Queensland",1403.1
"Mar-1994","South.Australia",632.6
"Mar-1994","Western.Australia",782.7
"Mar-1994","Tasmania",194.9
"Mar-1994","Northern.Territory",74.5
"Mar-1994","Australian.Capital.Territory",155.2
"Apr-1994","New.South.Wales",2620.4
"Apr-1994","Victoria",1964.9
"Apr-1994","Queensland",1399.6
"Apr-1994","South.Australia",633.9
"Apr-1994","Western.Australia",786.6
"Apr-1994","Tasmania",194.3
"Apr-1994","Northern.Territory",73.3
"Apr-1994","Australian.Capital.Territory",154.3
"May-1994","New.South.Wales",2631.1
"May-1994","Victoria",1966.5
"May-1994","Queensland",1414.8
"May-1994","South.Australia",635
"May-1994","Western.Australia",782.3
"May-1994","Tasmania",198.1
"May-1994","Northern.Territory",74.1
"May-1994","Australian.Capital.Territory",156.1
"Jun-1994","New.South.Wales",2626.3
"Jun-1994","Victoria",1977.5
"Jun-1994","Queensland",1425.5
"Jun-1994","South.Australia",631.7
"Jun-1994","Western.Australia",786
"Jun-1994","Tasmania",196.2
"Jun-1994","Northern.Territory",79
"Jun-1994","Australian.Capital.Territory",156.3
"Jul-1994","New.South.Wales",2657.9
"Jul-1994","Victoria",2003.3
"Jul-1994","Queensland",1428.6
"Jul-1994","South.Australia",644.1
"Jul-1994","Western.Australia",800.5
"Jul-1994","Tasmania",196.9
"Jul-1994","Northern.Territory",77.5
"Jul-1994","Australian.Capital.Territory",157.2
"Aug-1994","New.South.Wales",2623.7
"Aug-1994","Victoria",1958.2
"Aug-1994","Queensland",1424.6
"Aug-1994","South.Australia",638.2
"Aug-1994","Western.Australia",793.3
"Aug-1994","Tasmania",191.8
"Aug-1994","Northern.Territory",76.2
"Aug-1994","Australian.Capital.Territory",155.6
"Sep-1994","New.South.Wales",2699.8
"Sep-1994","Victoria",2013.7
"Sep-1994","Queensland",1460.2
"Sep-1994","South.Australia",644.6
"Sep-1994","Western.Australia",802.2
"Sep-1994","Tasmania",196.6
"Sep-1994","Northern.Territory",80.5
"Sep-1994","Australian.Capital.Territory",156.7
"Oct-1994","New.South.Wales",2671.8
"Oct-1994","Victoria",2002.8
"Oct-1994","Queensland",1452.3
"Oct-1994","South.Australia",639.1
"Oct-1994","Western.Australia",800.9
"Oct-1994","Tasmania",196.4
"Oct-1994","Northern.Territory",79.6
"Oct-1994","Australian.Capital.Territory",154.2
"Nov-1994","New.South.Wales",2683
"Nov-1994","Victoria",1984.5
"Nov-1994","Queensland",1457.1
"Nov-1994","South.Australia",637.3
"Nov-1994","Western.Australia",805.6
"Nov-1994","Tasmania",196.2
"Nov-1994","Northern.Territory",82
"Nov-1994","Australian.Capital.Territory",157.6
"Dec-1994","New.South.Wales",2726
"Dec-1994","Victoria",2027.4
"Dec-1994","Queensland",1475.6
"Dec-1994","South.Australia",640.8
"Dec-1994","Western.Australia",825.3
"Dec-1994","Tasmania",199.3
"Dec-1994","Northern.Territory",83.5
"Dec-1994","Australian.Capital.Territory",157.7
"Jan-1995","New.South.Wales",2666.2
"Jan-1995","Victoria",1964.1
"Jan-1995","Queensland",1431.2
"Jan-1995","South.Australia",628.7
"Jan-1995","Western.Australia",810
"Jan-1995","Tasmania",196.2
"Jan-1995","Northern.Territory",81.4
"Jan-1995","Australian.Capital.Territory",150.5
"Feb-1995","New.South.Wales",2688.8
"Feb-1995","Victoria",2011.1
"Feb-1995","Queensland",1465.2
"Feb-1995","South.Australia",644.4
"Feb-1995","Western.Australia",808.7
"Feb-1995","Tasmania",194.2
"Feb-1995","Northern.Territory",82.2
"Feb-1995","Australian.Capital.Territory",155.3
"Mar-1995","New.South.Wales",2703.2
"Mar-1995","Victoria",2036.4
"Mar-1995","Queensland",1475.9
"Mar-1995","South.Australia",642
"Mar-1995","Western.Australia",822.8
"Mar-1995","Tasmania",198.8
"Mar-1995","Northern.Territory",83.8
"Mar-1995","Australian.Capital.Territory",155.3
"Apr-1995","New.South.Wales",2732.4
"Apr-1995","Victoria",2033.2
"Apr-1995","Queensland",1487.3
"Apr-1995","South.Australia",642.1
"Apr-1995","Western.Australia",837.9
"Apr-1995","Tasmania",201
"Apr-1995","Northern.Territory",84.3
"Apr-1995","Australian.Capital.Territory",156.5
"May-1995","New.South.Wales",2728
"May-1995","Victoria",2042.8
"May-1995","Queensland",1475.6
"May-1995","South.Australia",647.4
"May-1995","Western.Australia",832.8
"May-1995","Tasmania",200.3
"May-1995","Northern.Territory",81.7
"May-1995","Australian.Capital.Territory",156.7
"Jun-1995","New.South.Wales",2749
"Jun-1995","Victoria",2047.6
"Jun-1995","Queensland",1493.1
"Jun-1995","South.Australia",645.2
"Jun-1995","Western.Australia",832
"Jun-1995","Tasmania",197.2
"Jun-1995","Northern.Territory",82.9
"Jun-1995","Australian.Capital.Territory",158.8
"Jul-1995","New.South.Wales",2754.1
"Jul-1995","Victoria",2062.1
"Jul-1995","Queensland",1491.7
"Jul-1995","South.Australia",645.6
"Jul-1995","Western.Australia",832.5
"Jul-1995","Tasmania",200
"Jul-1995","Northern.Territory",82.7
"Jul-1995","Australian.Capital.Territory",160.4
"Aug-1995","New.South.Wales",2742
"Aug-1995","Victoria",2039
"Aug-1995","Queensland",1476.6
"Aug-1995","South.Australia",645.9
"Aug-1995","Western.Australia",827.2
"Aug-1995","Tasmania",194.7
"Aug-1995","Northern.Territory",80.8
"Aug-1995","Australian.Capital.Territory",159.7
"Sep-1995","New.South.Wales",2799.6
"Sep-1995","Victoria",2064.1
"Sep-1995","Queensland",1506.5
"Sep-1995","South.Australia",647.8
"Sep-1995","Western.Australia",836.8
"Sep-1995","Tasmania",201.2
"Sep-1995","Northern.Territory",81.9
"Sep-1995","Australian.Capital.Territory",162.5
"Oct-1995","New.South.Wales",2784
"Oct-1995","Victoria",2045.5
"Oct-1995","Queensland",1490.8
"Oct-1995","South.Australia",642.7
"Oct-1995","Western.Australia",828.3
"Oct-1995","Tasmania",199.6
"Oct-1995","Northern.Territory",81.9
"Oct-1995","Australian.Capital.Territory",159.9
"Nov-1995","New.South.Wales",2795.4
"Nov-1995","Victoria",2069.2
"Nov-1995","Queensland",1505.1
"Nov-1995","South.Australia",650.7
"Nov-1995","Western.Australia",832.7
"Nov-1995","Tasmania",199.3
"Nov-1995","Northern.Territory",86.2
"Nov-1995","Australian.Capital.Territory",161.7
"Dec-1995","New.South.Wales",2824.4
"Dec-1995","Victoria",2098.6
"Dec-1995","Queensland",1523.5
"Dec-1995","South.Australia",659.8
"Dec-1995","Western.Australia",837
"Dec-1995","Tasmania",204.3
"Dec-1995","Northern.Territory",85.3
"Dec-1995","Australian.Capital.Territory",162.8
"Jan-1996","New.South.Wales",2744
"Jan-1996","Victoria",2048.1
"Jan-1996","Queensland",1474.5
"Jan-1996","South.Australia",642.1
"Jan-1996","Western.Australia",816.7
"Jan-1996","Tasmania",198.4
"Jan-1996","Northern.Territory",85
"Jan-1996","Australian.Capital.Territory",158
"Feb-1996","New.South.Wales",2771.3
"Feb-1996","Victoria",2062
"Feb-1996","Queensland",1492.6
"Feb-1996","South.Australia",646.7
"Feb-1996","Western.Australia",829.7
"Feb-1996","Tasmania",202.7
"Feb-1996","Northern.Territory",82.7
"Feb-1996","Australian.Capital.Territory",158.9
"Mar-1996","New.South.Wales",2791.2
"Mar-1996","Victoria",2065.4
"Mar-1996","Queensland",1495.5
"Mar-1996","South.Australia",648.6
"Mar-1996","Western.Australia",833.4
"Mar-1996","Tasmania",201.5
"Mar-1996","Northern.Territory",85.3
"Mar-1996","Australian.Capital.Territory",159.6
"Apr-1996","New.South.Wales",2766.8
"Apr-1996","Victoria",2064.8
"Apr-1996","Queensland",1496.4
"Apr-1996","South.Australia",649.9
"Apr-1996","Western.Australia",828.7
"Apr-1996","Tasmania",202.3
"Apr-1996","Northern.Territory",82.1
"Apr-1996","Australian.Capital.Territory",157
"May-1996","New.South.Wales",2783.1
"May-1996","Victoria",2086.2
"May-1996","Queensland",1499.1
"May-1996","South.Australia",647.2
"May-1996","Western.Australia",839.6
"May-1996","Tasmania",200.8
"May-1996","Northern.Territory",83.1
"May-1996","Australian.Capital.Territory",158
"Jun-1996","New.South.Wales",2797.3
"Jun-1996","Victoria",2075.4
"Jun-1996","Queensland",1507.5
"Jun-1996","South.Australia",652.2
"Jun-1996","Western.Australia",834.4
"Jun-1996","Tasmania",200.8
"Jun-1996","Northern.Territory",85.5
"Jun-1996","Australian.Capital.Territory",158.6
"Jul-1996","New.South.Wales",2796.3
"Jul-1996","Victoria",2077.7
"Jul-1996","Queensland",1513
"Jul-1996","South.Australia",652.6
"Jul-1996","Western.Australia",846
"Jul-1996","Tasmania",201.1
"Jul-1996","Northern.Territory",87.6
"Jul-1996","Australian.Capital.Territory",157.7
"Aug-1996","New.South.Wales",2770.2
"Aug-1996","Victoria",2065
"Aug-1996","Queensland",1497.4
"Aug-1996","South.Australia",645.8
"Aug-1996","Western.Australia",845.6
"Aug-1996","Tasmania",199.8
"Aug-1996","Northern.Territory",87.1
"Aug-1996","Australian.Capital.Territory",155
"Sep-1996","New.South.Wales",2805.3
"Sep-1996","Victoria",2086
"Sep-1996","Queensland",1531.2
"Sep-1996","South.Australia",650.3
"Sep-1996","Western.Australia",850.1
"Sep-1996","Tasmania",200.4
"Sep-1996","Northern.Territory",90.8
"Sep-1996","Australian.Capital.Territory",158.8
"Oct-1996","New.South.Wales",2800.4
"Oct-1996","Victoria",2078
"Oct-1996","Queensland",1510.8
"Oct-1996","South.Australia",646.2
"Oct-1996","Western.Australia",841.3
"Oct-1996","Tasmania",199.5
"Oct-1996","Northern.Territory",87.3
"Oct-1996","Australian.Capital.Territory",155.9
"Nov-1996","New.South.Wales",2785.2
"Nov-1996","Victoria",2089.3
"Nov-1996","Queensland",1514.2
"Nov-1996","South.Australia",645.9
"Nov-1996","Western.Australia",839
"Nov-1996","Tasmania",199.8
"Nov-1996","Northern.Territory",85.6
"Nov-1996","Australian.Capital.Territory",155.4
"Dec-1996","New.South.Wales",2837.8
"Dec-1996","Victoria",2103.4
"Dec-1996","Queensland",1533
"Dec-1996","South.Australia",656.7
"Dec-1996","Western.Australia",859.6
"Dec-1996","Tasmania",199.1
"Dec-1996","Northern.Territory",85.1
"Dec-1996","Australian.Capital.Territory",156.8
"Jan-1997","New.South.Wales",2776.8
"Jan-1997","Victoria",2057.2
"Jan-1997","Queensland",1480.7
"Jan-1997","South.Australia",642.1
"Jan-1997","Western.Australia",846.5
"Jan-1997","Tasmania",198.5
"Jan-1997","Northern.Territory",80.3
"Jan-1997","Australian.Capital.Territory",153.2
"Feb-1997","New.South.Wales",2776.4
"Feb-1997","Victoria",2070.1
"Feb-1997","Queensland",1508.8
"Feb-1997","South.Australia",650.8
"Feb-1997","Western.Australia",848.9
"Feb-1997","Tasmania",195.7
"Feb-1997","Northern.Territory",84.3
"Feb-1997","Australian.Capital.Territory",156.4
"Mar-1997","New.South.Wales",2809
"Mar-1997","Victoria",2080.6
"Mar-1997","Queensland",1506
"Mar-1997","South.Australia",657.8
"Mar-1997","Western.Australia",851.6
"Mar-1997","Tasmania",197.8
"Mar-1997","Northern.Territory",87.1
"Mar-1997","Australian.Capital.Territory",157.5
"Apr-1997","New.South.Wales",2808.5
"Apr-1997","Victoria",2085.4
"Apr-1997","Queensland",1506.9
"Apr-1997","South.Australia",650.7
"Apr-1997","Western.Australia",851.6
"Apr-1997","Tasmania",195.7
"Apr-1997","Northern.Territory",86.5
"Apr-1997","Australian.Capital.Territory",157.7
"May-1997","New.South.Wales",2793
"May-1997","Victoria",2080.7
"May-1997","Queensland",1510.8
"May-1997","South.Australia",647.8
"May-1997","Western.Australia",852.2
"May-1997","Tasmania",196.3
"May-1997","Northern.Territory",89.3
"May-1997","Australian.Capital.Territory",160.1
"Jun-1997","New.South.Wales",2782.1
"Jun-1997","Victoria",2090.4
"Jun-1997","Queensland",1529.8
"Jun-1997","South.Australia",652.7
"Jun-1997","Western.Australia",851.5
"Jun-1997","Tasmania",190.4
"Jun-1997","Northern.Territory",90.5
"Jun-1997","Australian.Capital.Territory",158.1
"Jul-1997","New.South.Wales",2803.8
"Jul-1997","Victoria",2088.4
"Jul-1997","Queensland",1535.7
"Jul-1997","South.Australia",649
"Jul-1997","Western.Australia",856.9
"Jul-1997","Tasmania",191.7
"Jul-1997","Northern.Territory",90.2
"Jul-1997","Australian.Capital.Territory",159.2
"Aug-1997","New.South.Wales",2746.4
"Aug-1997","Victoria",2048.1
"Aug-1997","Queensland",1517
"Aug-1997","South.Australia",646.6
"Aug-1997","Western.Australia",857
"Aug-1997","Tasmania",191.4
"Aug-1997","Northern.Territory",86.9
"Aug-1997","Australian.Capital.Territory",156.9
"Sep-1997","New.South.Wales",2846.9
"Sep-1997","Victoria",2104
"Sep-1997","Queensland",1553.9
"Sep-1997","South.Australia",655
"Sep-1997","Western.Australia",872.6
"Sep-1997","Tasmania",193
"Sep-1997","Northern.Territory",88.3
"Sep-1997","Australian.Capital.Territory",160.4
"Oct-1997","New.South.Wales",2789.9
"Oct-1997","Victoria",2092.1
"Oct-1997","Queensland",1566.3
"Oct-1997","South.Australia",652.7
"Oct-1997","Western.Australia",862.7
"Oct-1997","Tasmania",192.8
"Oct-1997","Northern.Territory",91.1
"Oct-1997","Australian.Capital.Territory",157.7
"Nov-1997","New.South.Wales",2837.2
"Nov-1997","Victoria",2103.8
"Nov-1997","Queensland",1557.5
"Nov-1997","South.Australia",656.2
"Nov-1997","Western.Australia",861
"Nov-1997","Tasmania",193.7
"Nov-1997","Northern.Territory",93.6
"Nov-1997","Australian.Capital.Territory",159.1
"Dec-1997","New.South.Wales",2861.9
"Dec-1997","Victoria",2132.6
"Dec-1997","Queensland",1565.7
"Dec-1997","South.Australia",659.1
"Dec-1997","Western.Australia",873.9
"Dec-1997","Tasmania",195.2
"Dec-1997","Northern.Territory",93.2
"Dec-1997","Australian.Capital.Territory",158.8
"Jan-1998","New.South.Wales",2792
"Jan-1998","Victoria",2070.9
"Jan-1998","Queensland",1536.6
"Jan-1998","South.Australia",639.7
"Jan-1998","Western.Australia",860.1
"Jan-1998","Tasmania",192.6
"Jan-1998","Northern.Territory",88.9
"Jan-1998","Australian.Capital.Territory",153.9
"Feb-1998","New.South.Wales",2786
"Feb-1998","Victoria",2109.8
"Feb-1998","Queensland",1563.8
"Feb-1998","South.Australia",646
"Feb-1998","Western.Australia",866.8
"Feb-1998","Tasmania",194.6
"Feb-1998","Northern.Territory",86.3
"Feb-1998","Australian.Capital.Territory",159.8
"Mar-1998","New.South.Wales",2819.9
"Mar-1998","Victoria",2120.8
"Mar-1998","Queensland",1564.1
"Mar-1998","South.Australia",642.9
"Mar-1998","Western.Australia",867.7
"Mar-1998","Tasmania",196.6
"Mar-1998","Northern.Territory",88
"Mar-1998","Australian.Capital.Territory",160
"Apr-1998","New.South.Wales",2833
"Apr-1998","Victoria",2130.9
"Apr-1998","Queensland",1572.4
"Apr-1998","South.Australia",644.7
"Apr-1998","Western.Australia",872.8
"Apr-1998","Tasmania",199.7
"Apr-1998","Northern.Territory",88.8
"Apr-1998","Australian.Capital.Territory",157.6
"May-1998","New.South.Wales",2820.4
"May-1998","Victoria",2127.1
"May-1998","Queensland",1568.8
"May-1998","South.Australia",636.4
"May-1998","Western.Australia",879.4
"May-1998","Tasmania",200.1
"May-1998","Northern.Territory",90.4
"May-1998","Australian.Capital.Territory",159.8
"Jun-1998","New.South.Wales",2842.1
"Jun-1998","Victoria",2135.6
"Jun-1998","Queensland",1576.6
"Jun-1998","South.Australia",635.8
"Jun-1998","Western.Australia",878.4
"Jun-1998","Tasmania",196.1
"Jun-1998","Northern.Territory",89.7
"Jun-1998","Australian.Capital.Territory",162.5
"Jul-1998","New.South.Wales",2868.9
"Jul-1998","Victoria",2134.3
"Jul-1998","Queensland",1567.8
"Jul-1998","South.Australia",634.9
"Jul-1998","Western.Australia",883.9
"Jul-1998","Tasmania",197
"Jul-1998","Northern.Territory",91.8
"Jul-1998","Australian.Capital.Territory",163.3
"Aug-1998","New.South.Wales",2798.1
"Aug-1998","Victoria",2133.4
"Aug-1998","Queensland",1558.9
"Aug-1998","South.Australia",636.5
"Aug-1998","Western.Australia",882.8
"Aug-1998","Tasmania",194.6
"Aug-1998","Northern.Territory",91.4
"Aug-1998","Australian.Capital.Territory",159.6
"Sep-1998","New.South.Wales",2901.2
"Sep-1998","Victoria",2169.2
"Sep-1998","Queensland",1583.7
"Sep-1998","South.Australia",649.3
"Sep-1998","Western.Australia",896.3
"Sep-1998","Tasmania",197.4
"Sep-1998","Northern.Territory",95.3
"Sep-1998","Australian.Capital.Territory",160.7
"Oct-1998","New.South.Wales",2879.8
"Oct-1998","Victoria",2134.3
"Oct-1998","Queensland",1593.1
"Oct-1998","South.Australia",649.1
"Oct-1998","Western.Australia",891.5
"Oct-1998","Tasmania",197
"Oct-1998","Northern.Territory",95.6
"Oct-1998","Australian.Capital.Territory",160.6
"Nov-1998","New.South.Wales",2845.3
"Nov-1998","Victoria",2130.2
"Nov-1998","Queensland",1595.2
"Nov-1998","South.Australia",648.4
"Nov-1998","Western.Australia",885.8
"Nov-1998","Tasmania",196.1
"Nov-1998","Northern.Territory",92.9
"Nov-1998","Australian.Capital.Territory",160.4
"Dec-1998","New.South.Wales",2906.3
"Dec-1998","Victoria",2165
"Dec-1998","Queensland",1609.1
"Dec-1998","South.Australia",663.4
"Dec-1998","Western.Australia",898.5
"Dec-1998","Tasmania",197.5
"Dec-1998","Northern.Territory",93.8
"Dec-1998","Australian.Capital.Territory",162.9
"Jan-1999","New.South.Wales",2830
"Jan-1999","Victoria",2109.8
"Jan-1999","Queensland",1578.7
"Jan-1999","South.Australia",640.8
"Jan-1999","Western.Australia",877.7
"Jan-1999","Tasmania",193.4
"Jan-1999","Northern.Territory",89.4
"Jan-1999","Australian.Capital.Territory",157.5
"Feb-1999","New.South.Wales",2850.9
"Feb-1999","Victoria",2130.9
"Feb-1999","Queensland",1590.3
"Feb-1999","South.Australia",652.1
"Feb-1999","Western.Australia",880.9
"Feb-1999","Tasmania",194.4
"Feb-1999","Northern.Territory",94.8
"Feb-1999","Australian.Capital.Territory",162.2
"Mar-1999","New.South.Wales",2882.8
"Mar-1999","Victoria",2144.5
"Mar-1999","Queensland",1595.2
"Mar-1999","South.Australia",657.5
"Mar-1999","Western.Australia",887.4
"Mar-1999","Tasmania",195.7
"Mar-1999","Northern.Territory",94.8
"Mar-1999","Australian.Capital.Territory",161
"Apr-1999","New.South.Wales",2871.7
"Apr-1999","Victoria",2144.7
"Apr-1999","Queensland",1614.6
"Apr-1999","South.Australia",654.7
"Apr-1999","Western.Australia",889.7
"Apr-1999","Tasmania",199.7
"Apr-1999","Northern.Territory",95.8
"Apr-1999","Australian.Capital.Territory",161.1
"May-1999","New.South.Wales",2879.2
"May-1999","Victoria",2126.5
"May-1999","Queensland",1599.9
"May-1999","South.Australia",655.7
"May-1999","Western.Australia",887.3
"May-1999","Tasmania",197.1
"May-1999","Northern.Territory",97.4
"May-1999","Australian.Capital.Territory",163.4
"Jun-1999","New.South.Wales",2899.8
"Jun-1999","Victoria",2152.3
"Jun-1999","Queensland",1613.2
"Jun-1999","South.Australia",662.3
"Jun-1999","Western.Australia",888.9
"Jun-1999","Tasmania",196.5
"Jun-1999","Northern.Territory",94.4
"Jun-1999","Australian.Capital.Territory",165.8
"Jul-1999","New.South.Wales",2919.6
"Jul-1999","Victoria",2159.4
"Jul-1999","Queensland",1611.7
"Jul-1999","South.Australia",663.4
"Jul-1999","Western.Australia",899.2
"Jul-1999","Tasmania",195.9
"Jul-1999","Northern.Territory",91.4
"Jul-1999","Australian.Capital.Territory",166.1
"Aug-1999","New.South.Wales",2867.6
"Aug-1999","Victoria",2130.6
"Aug-1999","Queensland",1598.7
"Aug-1999","South.Australia",660
"Aug-1999","Western.Australia",891.9
"Aug-1999","Tasmania",193.6
"Aug-1999","Northern.Territory",96.9
"Aug-1999","Australian.Capital.Territory",164.2
"Sep-1999","New.South.Wales",2949.4
"Sep-1999","Victoria",2168.9
"Sep-1999","Queensland",1621.9
"Sep-1999","South.Australia",670.1
"Sep-1999","Western.Australia",902.8
"Sep-1999","Tasmania",197.5
"Sep-1999","Northern.Territory",97.7
"Sep-1999","Australian.Capital.Territory",168.8
"Oct-1999","New.South.Wales",2945
"Oct-1999","Victoria",2161.4
"Oct-1999","Queensland",1620.4
"Oct-1999","South.Australia",665.2
"Oct-1999","Western.Australia",900.6
"Oct-1999","Tasmania",197
"Oct-1999","Northern.Territory",95.7
"Oct-1999","Australian.Capital.Territory",169.9
"Nov-1999","New.South.Wales",2934.6
"Nov-1999","Victoria",2157.7
"Nov-1999","Queensland",1633.2
"Nov-1999","South.Australia",669.8
"Nov-1999","Western.Australia",906.1
"Nov-1999","Tasmania",199.9
"Nov-1999","Northern.Territory",94.8
"Nov-1999","Australian.Capital.Territory",167.6
"Dec-1999","New.South.Wales",2986.8
"Dec-1999","Victoria",2207.2
"Dec-1999","Queensland",1637.3
"Dec-1999","South.Australia",686.9
"Dec-1999","Western.Australia",917.3
"Dec-1999","Tasmania",203.7
"Dec-1999","Northern.Territory",93.2
"Dec-1999","Australian.Capital.Territory",168.3
"Jan-2000","New.South.Wales",2901.5
"Jan-2000","Victoria",2127.7
"Jan-2000","Queensland",1591.7
"Jan-2000","South.Australia",659.3
"Jan-2000","Western.Australia",895.3
"Jan-2000","Tasmania",198.7
"Jan-2000","Northern.Territory",88.4
"Jan-2000","Australian.Capital.Territory",165.5
"Feb-2000","New.South.Wales",2938.8
"Feb-2000","Victoria",2166.7
"Feb-2000","Queensland",1618.8
"Feb-2000","South.Australia",666.1
"Feb-2000","Western.Australia",908.6
"Feb-2000","Tasmania",198.2
"Feb-2000","Northern.Territory",87.8
"Feb-2000","Australian.Capital.Territory",169.4
"Mar-2000","New.South.Wales",2976.1
"Mar-2000","Victoria",2189.5
"Mar-2000","Queensland",1616
"Mar-2000","South.Australia",674.5
"Mar-2000","Western.Australia",910.6
"Mar-2000","Tasmania",201.2
"Mar-2000","Northern.Territory",93.5
"Mar-2000","Australian.Capital.Territory",169.2
"Apr-2000","New.South.Wales",2995.7
"Apr-2000","Victoria",2193.1
"Apr-2000","Queensland",1639.1
"Apr-2000","South.Australia",675.7
"Apr-2000","Western.Australia",915.7
"Apr-2000","Tasmania",201.2
"Apr-2000","Northern.Territory",91.8
"Apr-2000","Australian.Capital.Territory",170
"May-2000","New.South.Wales",2990.7
"May-2000","Victoria",2194.1
"May-2000","Queensland",1639.5
"May-2000","South.Australia",665.6
"May-2000","Western.Australia",911.8
"May-2000","Tasmania",202
"May-2000","Northern.Territory",90.7
"May-2000","Australian.Capital.Territory",170.5
"Jun-2000","New.South.Wales",3001
"Jun-2000","Victoria",2214
"Jun-2000","Queensland",1651.9
"Jun-2000","South.Australia",669.8
"Jun-2000","Western.Australia",919.4
"Jun-2000","Tasmania",201
"Jun-2000","Northern.Territory",93.4
"Jun-2000","Australian.Capital.Territory",171.5
"Jul-2000","New.South.Wales",3035.3
"Jul-2000","Victoria",2240.2
"Jul-2000","Queensland",1679.8
"Jul-2000","South.Australia",680.3
"Jul-2000","Western.Australia",918.4
"Jul-2000","Tasmania",201.6
"Jul-2000","Northern.Territory",91.8
"Jul-2000","Australian.Capital.Territory",172.6
"Aug-2000","New.South.Wales",2992.9
"Aug-2000","Victoria",2212.4
"Aug-2000","Queensland",1647.2
"Aug-2000","South.Australia",678.2
"Aug-2000","Western.Australia",916.7
"Aug-2000","Tasmania",197.3
"Aug-2000","Northern.Territory",92.1
"Aug-2000","Australian.Capital.Territory",174.8
"Sep-2000","New.South.Wales",3058.9
"Sep-2000","Victoria",2248.1
"Sep-2000","Queensland",1672.1
"Sep-2000","South.Australia",685.5
"Sep-2000","Western.Australia",924.5
"Sep-2000","Tasmania",200.2
"Sep-2000","Northern.Territory",96.7
"Sep-2000","Australian.Capital.Territory",175.4
"Oct-2000","New.South.Wales",3013.7
"Oct-2000","Victoria",2236.5
"Oct-2000","Queensland",1655.1
"Oct-2000","South.Australia",676.6
"Oct-2000","Western.Australia",919.3
"Oct-2000","Tasmania",200
"Oct-2000","Northern.Territory",96.7
"Oct-2000","Australian.Capital.Territory",175.2
"Nov-2000","New.South.Wales",2979.4
"Nov-2000","Victoria",2230.4
"Nov-2000","Queensland",1641.6
"Nov-2000","South.Australia",675.4
"Nov-2000","Western.Australia",916.3
"Nov-2000","Tasmania",201.4
